Date,TCS,INFY,WIPRO,TECHM,HCLTECH,MPHASIS,HDFCBANK,ICICIBANK,KOTAKBANK,AXISBANK,SBIN,INDUSINDBK,BANDHANBNK,BAJFINANCE,BAJAJFINSV,HDFCAMC,SBILIFE,ICICIPRU,RELIANCE,ONGC,BPCL,POWERGRID,NTPC,HINDUNILVR,ITC,NESTLEIND,BRITANNIA,DABUR,MARUTI,TATAMOTORS,BAJAJ-AUTO,HEROMOTOCO,EICHERMOT,SUNPHARMA,DRREDDY,CIPLA,DIVISLAB,TITAN,ASIANPAINT,PIDILITIND,HAVELLS,BHARTIARTL,LT,ADANIPORTS,SIEMENS,ABB,ULTRACEMCO,AMBUJACEM,JSWSTEEL,TATASTEEL
2016-08-18,1740.34,1101.61,470.12,1211.96,1096.33,806.34,1008.68,254.25,806.07,752.45,272.38,837.7,578.94,2205.0,1420.03,3580.92,993.72,440.54,1263.14,304.93,455.82,152.95,169.88,838.19,364.96,8848.96,2592.22,510.27,8566.64,264.48,2232.75,3946.47,3418.47,1064.48,5786.24,706.21,3185.41,424.39,787.65,1128.79,290.15,351.92,1203.83,320.65,1945.91,1170.62,3181.31,434.43,191.91,442.19
2016-08-19,1766.6,1114.47,482.54,1196.69,1115.03,811.34,1040.3,255.0,821.58,762.04,279.57,834.51,573.84,2174.72,1427.89,3573.12,1010.19,449.46,1248.78,302.52,466.17,151.36,172.4,835.4,366.95,8857.15,2607.2,518.33,8570.1,262.1,2244.74,3946.89,3449.54,1088.34,5850.02,701.21,3229.03,425.11,803.97,1145.11,291.7,354.47,1212.59,320.52,1990.19,1190.32,3235.42,451.45,198.15,437.88
2016-08-22,1747.18,1116.38,471.92,1172.41,1099.91,811.07,1028.35,253.02,814.31,769.17,279.41,844.19,562.08,2139.03,1408.64,3610.02,990.63,444.9,1223.67,308.54,466.8,150.27,172.68,828.71,366.55,8705.55,2641.76,520.45,8502.61,265.72,2233.03,3870.36,3370.15,1065.71,5906.85,699.9,3279.63,418.35,807.32,1139.94,286.83,351.54,1206.39,318.55,2036.36,1208.86,3180.2,450.66,196.18,437.56
2016-08-23,1737.61,1121.62,462.58,1183.9,1098.11,808.17,1020.72,255.11,816.7,774.62,287.67,841.34,568.98,2173.76,1454.54,3736.52,1011.58,432.4,1266.23,311.58,462.3,150.25,170.87,835.18,370.71,8815.83,2644.45,521.47,8582.51,271.35,2221.01,3813.3,3426.14,1057.8,5915.4,700.59,3273.41,422.53,797.31,1138.18,287.51,367.05,1221.3,321.25,2025.73,1202.28,3126.28,445.89,193.28,450.2
2016-08-24,1760.83,1147.65,463.92,1180.24,1103.78,824.01,1039.93,262.01,820.27,797.95,293.16,836.28,583.38,2227.25,1482.93,3862.94,1021.01,434.05,1280.95,315.73,469.16,152.43,173.15,863.26,376.02,8932.68,2650.4,530.27,8584.59,271.25,2209.75,3801.03,3468.6,1040.68,5937.78,706.5,3270.99,419.97,807.56,1133.76,284.42,371.74,1213.73,320.53,2007.99,1212.03,3225.34,450.24,194.29,461.33
2016-08-25,1763.97,1140.62,466.05,1160.89,1067.01,799.21,1026.52,262.69,798.88,801.7,293.4,830.86,590.24,2185.11,1493.45,3758.85,1007.3,422.72,1270.35,306.01,465.04,151.63,172.93,854.74,371.75,8871.52,2603.88,521.74,8439.5,274.88,2175.08,3812.13,3471.14,1023.96,5834.08,701.16,3264.97,412.91,786.74,1128.8,277.93,372.32,1213.91,308.1,1974.11,1192.06,3186.08,447.74,191.42,456.84
2016-08-26,1769.43,1135.41,464.95,1157.4,1065.34,809.74,1015.0,258.34,793.64,795.83,296.55,817.37,593.54,2217.72,1428.03,3705.91,980.27,419.11,1249.22,305.36,463.37,150.9,172.9,846.92,370.75,8891.5,2607.59,516.76,8431.79,276.07,2157.26,3776.34,3417.16,1012.29,5770.83,691.64,3192.68,402.06,780.68,1107.62,268.2,370.96,1202.15,307.42,1962.52,1186.73,3170.62,446.99,186.22,437.93
2016-08-29,1743.81,1135.78,458.11,1134.63,1041.14,824.23,1002.93,255.56,781.7,793.35,295.38,811.09,583.12,2156.72,1391.46,3686.87,951.13,415.97,1239.89,301.7,448.57,149.43,171.28,836.24,360.75,8717.99,2567.38,508.77,8373.08,277.22,2148.06,3745.71,3399.17,998.9,5703.5,676.82,3106.35,401.21,769.34,1080.2,271.01,360.39,1183.47,308.33,1952.91,1175.55,3151.15,437.89,179.22,432.71
2016-08-30,1735.32,1153.71,452.29,1103.94,1027.42,827.44,997.06,257.96,794.03,779.57,284.91,796.93,592.06,2137.89,1392.96,3710.63,938.84,419.68,1229.25,301.49,454.84,151.23,169.91,845.4,359.25,8625.09,2551.85,509.28,8261.17,269.48,2194.62,3704.45,3381.65,1011.43,5693.16,666.11,3092.12,404.39,781.54,1082.19,270.95,364.03,1191.16,309.47,1911.81,1174.25,3213.02,430.58,179.8,422.23
2016-08-31,1729.28,1168.78,458.17,1097.34,1034.91,823.86,995.51,263.1,783.86,789.48,290.87,796.41,585.59,2218.71,1381.14,3708.63,947.91,425.95,1216.92,297.73,449.1,151.28,169.79,837.25,357.83,8610.42,2575.38,507.68,8335.42,277.69,2242.86,3678.47,3382.28,1002.96,5776.52,663.21,3085.9,401.03,796.6,1095.05,266.65,375.53,1193.58,309.54,1920.62,1170.19,3181.11,438.23,182.23,428.27
2016-09-01,1759.81,1193.65,470.25,1102.75,1041.16,849.93,1007.33,276.44,777.74,807.26,296.98,820.71,576.79,2292.63,1356.39,3686.11,958.69,431.29,1234.89,297.35,463.75,155.34,169.55,838.33,366.53,8669.93,2587.72,517.74,8392.57,281.48,2239.9,3660.52,3418.9,1020.94,5775.17,674.38,3128.63,400.73,814.16,1104.02,268.55,372.01,1200.08,310.13,1906.43,1211.03,3202.35,447.32,187.6,427.11
2016-09-02,1732.72,1194.81,462.53,1098.93,1032.84,849.38,1023.23,273.46,771.84,825.54,293.6,825.5,581.21,2346.12,1321.68,3644.18,953.37,429.49,1235.46,293.89,469.55,153.07,167.97,842.72,357.72,8641.37,2588.33,522.65,8289.51,278.94,2202.61,3688.55,3342.59,1016.91,5846.22,663.88,3077.31,399.47,808.45,1073.7,266.34,362.99,1193.73,312.64,1929.08,1209.24,3198.56,453.92,180.41,423.49
2016-09-05,1712.13,1207.62,468.22,1118.83,1044.35,848.63,1032.17,279.01,781.29,844.59,299.39,852.45,585.52,2302.19,1331.53,3713.41,936.79,431.32,1229.43,292.85,462.95,153.71,171.53,857.87,364.14,8818.23,2595.75,525.97,8335.28,274.18,2229.7,3706.1,3403.26,1017.65,5949.82,683.61,3069.86,404.83,813.26,1087.88,267.72,360.58,1158.1,308.38,1964.13,1221.92,3229.97,461.24,181.15,433.26
2016-09-06,1663.76,1216.13,476.46,1109.64,1024.57,844.35,1017.9,279.12,788.7,830.62,295.02,859.4,570.81,2280.18,1322.09,3780.59,917.03,418.13,1224.86,288.64,455.78,150.48,170.29,846.11,356.77,8737.79,2575.39,522.78,8238.9,270.2,2199.42,3718.45,3436.52,1015.62,5805.42,665.4,2986.47,402.19,801.23,1079.11,264.69,360.43,1129.54,308.33,1956.63,1215.3,3161.44,449.08,184.43,421.51
2016-09-07,1616.89,1213.55,469.6,1101.12,1006.56,850.86,1019.11,278.38,778.26,817.44,296.87,845.31,563.52,2209.79,1311.97,3728.44,898.75,413.2,1225.16,289.04,441.45,149.69,168.14,834.64,356.81,8589.91,2490.87,518.81,8135.77,268.09,2160.28,3661.94,3344.4,991.68,5765.78,653.66,2949.32,399.26,799.37,1076.84,263.48,365.49,1117.1,299.22,1963.12,1208.87,3140.72,450.93,183.84,417.48
2016-09-08,1639.13,1210.73,468.75,1117.35,1020.65,873.44,1000.04,279.57,770.31,821.23,303.96,841.53,567.91,2237.17,1270.19,3692.63,894.85,411.75,1229.47,289.88,430.19,150.64,168.73,844.3,359.28,8594.19,2486.03,522.67,8046.03,272.93,2176.8,3660.45,3350.18,984.47,5686.52,646.76,3023.39,404.2,793.95,1060.4,259.13,368.59,1139.01,295.77,1932.51,1192.48,3094.23,454.81,182.03,410.09
2016-09-09,1661.5,1218.18,471.22,1102.4,1028.52,871.7,1007.86,279.1,771.88,806.52,304.71,844.88,571.01,2256.82,1297.52,3763.57,895.12,421.49,1243.03,288.36,431.9,152.66,171.95,847.67,357.88,8521.22,2493.61,515.91,8085.08,278.23,2190.42,3638.79,3322.56,994.98,5775.54,657.61,3115.75,404.21,799.86,1074.69,265.26,377.85,1157.33,308.29,1961.93,1194.34,3040.33,456.6,181.84,427.92
2016-09-12,1641.4,1231.34,468.79,1123.13,1031.78,872.71,1014.22,279.16,776.99,815.04,308.76,857.02,565.11,2234.59,1327.8,3755.01,898.7,426.62,1244.7,295.46,427.34,153.84,172.32,843.28,353.01,8487.65,2480.57,521.79,7993.77,278.45,2188.93,3589.89,3310.69,1006.73,5754.53,660.03,3060.33,410.5,806.79,1072.17,260.85,372.07,1152.35,311.97,1982.91,1183.27,3027.59,462.28,181.54,438.62
2016-09-13,1620.03,1231.58,468.43,1132.35,1037.8,863.46,1004.66,277.46,759.67,806.95,306.47,835.82,557.01,2186.8,1292.49,3692.77,891.33,419.73,1249.23,296.48,429.0,150.27,171.56,832.23,348.75,8390.22,2455.57,527.46,7749.89,283.03,2136.67,3527.33,3323.83,997.7,5687.53,651.58,3007.47,403.58,804.55,1067.73,254.56,367.24,1162.25,311.17,1950.31,1192.14,2991.89,469.73,183.5,440.64
2016-09-14,1640.98,1218.34,476.65,1129.03,1033.54,856.97,998.4,277.99,751.22,796.83,305.57,842.45,567.77,2187.22,1274.54,3616.4,902.42,428.2,1269.19,290.84,435.26,150.69,171.83,830.41,348.04,8464.9,2424.33,530.19,7762.94,289.08,2097.48,3575.18,3344.24,996.98,5735.09,642.58,3072.82,404.71,802.64,1073.61,257.55,365.15,1182.36,305.47,1963.13,1176.13,2950.03,469.08,180.51,441.8
2016-09-15,1637.13,1214.27,464.64,1115.35,1018.61,853.66,993.48,280.69,755.15,798.7,307.91,837.17,564.29,2175.62,1274.42,3518.27,886.35,423.01,1255.82,286.03,439.8,150.05,171.5,827.17,348.15,8557.76,2404.81,523.26,7765.63,285.52,2116.82,3536.33,3297.54,977.65,5693.5,625.84,3076.05,397.78,794.22,1060.22,249.61,362.68,1157.08,304.28,1911.92,1179.39,2979.33,456.23,180.9,440.41
2016-09-16,1674.92,1216.79,460.99,1136.46,1013.67,861.97,994.26,282.37,752.73,795.66,309.78,828.71,568.56,2207.99,1294.33,3490.94,875.79,425.31,1243.2,288.91,442.78,149.94,174.14,839.43,352.81,8607.6,2444.98,523.2,7983.02,283.58,2134.48,3588.17,3359.12,963.21,5674.29,623.88,3148.5,400.38,791.95,1049.01,247.27,365.95,1164.16,306.38,1920.13,1190.73,2968.75,453.63,180.47,445.7
2016-09-19,1676.9,1218.52,468.04,1135.2,1037.7,867.59,999.3,284.95,743.96,789.28,311.92,835.28,562.99,2266.66,1326.29,3605.72,866.43,428.59,1257.96,289.68,460.08,150.88,174.32,844.93,352.23,8486.69,2431.95,529.75,7986.9,282.46,2154.46,3603.17,3430.1,977.05,5637.65,619.84,3152.36,396.18,792.21,1056.11,243.95,372.08,1175.17,316.14,1987.61,1189.46,2961.69,456.23,183.79,449.9
2016-09-20,1653.57,1226.91,467.3,1131.31,1028.59,850.37,989.64,287.75,741.34,766.57,316.99,827.21,560.62,2314.47,1331.0,3655.45,864.76,427.94,1236.59,283.49,460.89,147.07,172.75,842.47,348.41,8393.97,2401.48,524.29,7953.39,286.53,2135.55,3632.19,3483.59,963.89,5663.13,614.99,3140.3,392.84,777.74,1046.0,240.41,366.3,1171.25,323.43,1985.91,1178.28,2961.0,459.44,187.31,459.22
2016-09-21,1634.74,1222.34,468.87,1133.95,1016.61,850.35,999.3,289.53,737.3,754.17,327.92,832.61,551.31,2345.8,1307.77,3602.23,861.85,428.1,1197.38,278.63,461.51,146.19,169.7,832.8,347.22,8489.41,2416.78,531.47,7821.64,285.28,2146.29,3642.94,3503.11,945.33,5654.88,610.17,3152.45,390.78,771.72,1056.89,236.24,370.14,1170.01,324.6,1964.42,1181.91,2944.11,450.03,189.49,461.73
2016-09-22,1628.05,1209.19,470.16,1135.73,1013.69,834.13,994.2,293.59,733.86,762.33,330.07,836.62,551.25,2309.8,1290.92,3648.2,840.86,428.45,1185.28,277.3,462.85,143.08,169.54,830.9,344.04,8536.47,2391.73,536.25,7770.63,281.75,2159.3,3650.05,3476.23,943.02,5593.51,608.2,3107.34,390.16,763.86,1052.16,241.46,361.04,1174.35,318.72,2004.08,1180.68,2885.92,456.53,184.44,452.91
2016-09-23,1638.41,1194.92,469.21,1117.2,1003.65,814.59,994.06,294.03,740.32,770.51,330.05,821.26,561.23,2293.23,1288.01,3720.22,840.66,423.93,1203.48,269.26,479.86,141.61,170.72,824.51,343.11,8632.03,2390.91,540.99,7682.25,284.27,2173.21,3649.83,3492.3,936.5,5727.4,607.8,3107.34,394.43,759.45,1044.37,245.29,368.0,1171.8,317.11,1996.38,1183.39,2910.24,462.61,190.48,447.14
2016-09-26,1655.48,1203.71,475.92,1133.73,1008.3,822.04,1007.33,295.47,749.35,769.01,339.72,805.89,543.49,2367.19,1302.49,3759.97,851.16,424.4,1201.89,277.38,479.46,142.17,175.57,840.86,347.02,8690.63,2421.66,553.5,7626.62,285.83,2146.29,3660.37,3605.79,935.84,5714.54,611.81,3172.48,395.67,776.59,1041.69,244.33,375.79,1172.58,312.8,1995.24,1200.45,2931.56,468.63,193.61,457.29
2016-09-27,1648.91,1193.22,473.91,1120.73,1026.72,826.57,1011.39,285.97,739.61,773.51,343.29,766.6,554.45,2334.31,1287.19,3724.76,850.5,424.53,1198.21,275.87,476.96,141.52,177.56,832.64,345.33,8605.39,2398.56,546.48,7618.66,280.74,2140.17,3678.35,3612.89,930.79,5701.45,620.92,3174.51,398.86,766.15,1046.33,244.49,376.58,1168.36,310.98,2012.97,1182.16,2942.32,465.31,189.41,444.36
2016-09-28,1676.08,1186.64,474.59,1116.95,1032.4,830.32,1016.33,288.43,732.12,777.03,348.13,791.64,569.89,2356.23,1282.97,3694.61,859.48,424.87,1201.05,280.66,485.61,140.9,177.85,821.2,343.52,8637.54,2397.04,548.38,7794.69,281.64,2132.73,3668.37,3622.3,953.66,5694.75,622.52,3221.82,397.49,775.07,1034.19,242.77,380.57,1178.46,312.73,1958.21,1187.32,2981.6,470.42,191.42,455.78
2016-09-29,1678.65,1170.67,472.27,1125.62,1013.65,824.01,1013.01,284.37,735.4,787.29,346.31,798.52,573.37,2383.8,1284.93,3545.09,865.34,426.14,1169.34,278.94,471.48,140.93,180.08,813.74,344.73,8607.64,2368.6,547.76,7654.77,279.48,2137.48,3651.19,3664.32,958.85,5642.26,619.13,3198.51,387.07,764.36,1015.56,246.05,385.62,1164.64,314.28,1977.33,1201.8,3044.2,462.52,196.63,459.89
2016-09-30,1679.02,1161.36,470.72,1119.96,1009.79,828.47,1008.24,281.25,736.04,787.05,345.92,801.06,567.22,2383.11,1263.43,3486.17,862.26,432.54,1161.87,275.73,459.3,138.1,178.55,812.0,345.05,8513.56,2367.11,544.39,7538.43,281.52,2174.91,3697.99,3630.77,927.77,5669.33,616.8,3072.43,378.42,763.56,1006.53,246.18,385.73,1159.75,318.08,1956.88,1198.63,3087.56,455.68,196.16,451.48
2016-10-03,1662.86,1148.92,471.87,1108.54,986.3,845.59,1033.09,284.73,725.58,774.63,340.97,780.21,567.54,2448.88,1248.48,3484.06,866.14,429.77,1183.79,272.32,451.36,137.86,176.79,805.85,344.06,8436.36,2378.68,550.58,7481.19,279.26,2185.04,3698.12,3727.76,910.48,5553.15,616.64,3090.16,375.54,761.6,1009.8,250.6,393.87,1172.95,319.12,1921.03,1197.55,3145.0,448.42,194.46,449.18
2016-10-04,1649.67,1147.49,470.62,1105.09,972.32,843.51,1035.95,286.98,713.27,769.84,343.5,769.86,554.5,2400.98,1241.87,3531.01,876.69,437.12,1189.49,274.52,441.39,138.03,174.51,799.5,344.65,8418.49,2332.51,540.96,7479.2,274.08,2167.9,3637.67,3722.32,904.51,5587.4,605.14,3102.01,378.37,759.05,1022.63,247.13,390.22,1170.12,315.85,1914.98,1205.31,3134.98,435.99,189.83,437.48
2016-10-05,1653.63,1120.34,460.27,1121.01,981.34,866.43,1040.05,287.79,722.02,758.43,345.83,754.08,560.24,2427.95,1244.79,3579.49,867.63,435.32,1175.98,274.29,440.88,137.79,172.96,793.74,346.28,8416.42,2355.37,535.61,7413.48,272.97,2134.78,3595.53,3681.89,896.21,5487.19,604.04,3058.52,373.28,771.77,1026.9,242.03,385.19,1158.3,314.11,1919.37,1186.82,3136.16,433.37,182.67,430.34
2016-10-06,1634.6,1107.1,457.31,1150.02,969.27,861.04,1032.66,287.74,713.3,777.37,337.1,749.61,532.32,2410.74,1231.88,3601.95,842.94,432.04,1162.44,269.82,439.64,137.36,170.57,791.99,343.08,8344.96,2319.93,527.17,7538.58,262.74,2096.44,3535.04,3701.32,878.64,5409.92,593.92,3059.32,373.57,770.21,1023.82,233.13,383.73,1144.72,305.08,1893.46,1182.48,3156.69,426.92,179.65,428.78
2016-10-07,1637.69,1121.15,463.66,1182.46,1012.95,871.75,1060.96,294.37,717.38,791.83,335.02,756.11,526.8,2492.81,1243.38,3608.62,842.58,438.17,1173.6,270.18,452.5,138.97,172.16,800.31,350.56,8508.13,2364.77,540.17,7727.43,273.83,2140.61,3559.13,3714.43,887.57,5476.25,603.74,3147.32,371.24,776.53,1034.58,232.9,377.51,1177.71,314.75,1933.36,1179.25,3151.16,429.17,187.67,422.55
2016-10-10,1630.41,1135.5,471.18,1199.14,983.18,874.87,1037.74,297.96,727.14,791.7,342.94,749.82,522.44,2524.23,1287.04,3618.62,832.29,441.96,1184.95,273.7,449.28,138.39,171.75,792.83,351.85,8546.95,2339.27,533.87,7804.19,269.19,2161.5,3623.31,3653.47,880.87,5560.71,615.04,3167.0,364.68,775.78,1034.51,232.73,390.69,1190.32,312.37,1945.14,1184.39,3096.76,430.5,193.89,408.84
2016-10-11,1621.12,1126.34,467.17,1192.36,973.01,842.8,1038.93,293.95,714.95,784.67,341.66,749.39,523.1,2464.45,1304.5,3705.04,833.23,437.1,1170.67,271.43,449.83,138.1,169.08,781.74,349.42,8455.6,2303.7,531.81,7964.58,263.65,2125.44,3506.18,3731.45,870.78,5571.78,611.72,3156.5,366.68,776.0,1044.43,232.08,395.74,1199.12,311.12,1928.33,1171.98,3101.04,429.33,191.63,409.12
2016-10-12,1645.35,1126.09,468.26,1232.46,975.76,845.77,1042.64,296.72,708.69,757.91,354.61,751.74,530.73,2525.65,1326.13,3751.09,830.93,433.9,1127.65,273.06,449.17,138.41,170.77,785.16,350.12,8594.05,2340.31,532.54,7979.77,260.76,2144.71,3539.17,3751.25,865.44,5585.27,611.38,3112.95,379.83,770.72,1059.18,226.56,400.86,1207.19,314.75,1937.89,1160.54,3054.14,432.38,195.72,407.45
2016-10-13,1624.21,1122.94,466.95,1233.24,974.73,833.2,1049.85,294.94,716.54,756.75,356.7,753.16,535.65,2552.36,1354.53,3756.81,843.24,431.03,1139.43,270.03,439.46,137.27,168.59,788.27,349.25,8607.78,2322.24,529.11,7852.97,262.94,2167.26,3492.43,3733.02,869.46,5696.77,595.56,3067.15,378.03,775.41,1043.79,226.24,400.07,1193.69,318.45,1942.24,1149.16,3026.84,441.92,197.26,408.02
2016-10-14,1627.19,1100.03,473.22,1232.08,980.61,840.89,1065.01,297.41,731.11,750.74,368.48,754.07,536.53,2476.76,1378.78,3723.59,839.01,434.67,1120.85,265.93,436.54,137.09,169.94,787.33,349.74,8656.29,2313.73,530.99,7744.01,265.01,2182.73,3522.81,3609.5,869.54,5734.24,590.88,3035.68,380.22,774.42,1042.88,225.75,396.67,1202.31,310.42,1930.35,1166.22,3082.2,439.5,196.7,402.59
2016-10-17,1628.81,1111.98,468.86,1242.31,981.06,837.57,1092.63,298.46,751.1,752.81,367.44,759.03,532.92,2480.59,1402.17,3775.07,832.47,439.35,1115.7,271.25,440.77,138.28,173.31,786.63,346.45,8773.58,2371.28,539.72,7765.17,263.95,2204.29,3517.53,3735.22,861.34,5819.7,597.05,3049.34,375.35,775.36,1067.59,226.26,393.41,1190.9,316.31,1975.4,1181.67,3108.31,441.16,198.28,399.79
2016-10-18,1629.81,1122.58,466.16,1249.73,998.0,832.77,1100.56,300.82,756.34,755.35,369.62,761.12,529.48,2529.9,1401.1,3808.75,831.55,445.83,1122.67,273.03,443.7,139.84,173.96,796.97,345.88,8919.92,2349.22,543.87,7799.04,259.23,2228.94,3506.2,3721.66,858.7,5930.98,596.66,3113.62,370.49,776.73,1078.69,226.06,397.73,1206.2,315.94,2020.02,1174.2,3105.01,440.17,198.05,392.27
2016-10-19,1654.31,1132.53,461.84,1229.43,983.94,834.35,1099.54,297.97,765.91,757.09,370.61,761.9,537.12,2495.07,1371.84,3783.16,832.42,443.21,1105.3,273.84,447.47,138.98,175.25,798.24,342.83,8895.24,2310.62,541.01,7844.4,259.83,2249.04,3498.53,3818.38,840.58,5904.91,598.67,3115.65,364.94,775.59,1087.11,227.31,394.42,1219.15,309.69,2031.48,1157.99,3125.41,441.03,198.78,388.99
2016-10-20,1649.66,1159.88,460.11,1214.34,977.65,823.89,1089.73,299.6,758.79,756.69,365.43,762.44,537.94,2419.82,1384.6,3726.45,844.87,453.46,1096.04,274.84,454.42,137.84,174.54,809.0,344.94,8890.23,2331.27,542.11,7680.7,251.04,2237.28,3473.33,3748.3,833.89,5866.05,594.04,3115.6,365.77,767.69,1086.17,226.45,386.82,1213.47,302.62,2049.83,1149.64,3128.6,449.47,193.16,387.78
2016-10-21,1629.9,1139.59,451.31,1216.01,962.09,813.37,1088.24,297.57,751.21,760.42,367.52,738.42,534.0,2376.55,1363.79,3805.61,841.96,457.25,1090.36,273.35,462.61,137.92,173.67,806.99,346.24,8947.96,2364.65,546.49,7709.8,257.83,2246.54,3489.99,3827.64,814.97,5811.96,592.11,3069.84,360.19,759.34,1082.17,230.05,376.06,1202.67,292.1,2081.85,1134.41,3104.7,440.67,187.43,379.89
2016-10-24,1621.56,1105.58,451.97,1187.6,943.51,801.7,1090.83,303.81,742.12,774.59,366.41,723.36,533.65,2370.03,1373.54,3670.01,824.79,454.7,1064.23,269.01,457.91,135.89,171.36,798.38,338.62,8924.32,2346.76,540.02,7611.82,257.53,2223.67,3452.4,3786.44,820.77,5695.89,586.05,2988.4,356.72,745.68,1062.38,224.61,365.38,1199.04,280.03,2053.87,1127.54,2980.5,432.67,182.74,365.94
2016-10-25,1620.77,1104.74,450.04,1186.96,932.79,809.99,1079.83,298.47,739.16,766.07,370.71,707.92,543.43,2305.56,1367.05,3727.82,827.09,446.5,1054.19,268.68,450.98,133.93,168.93,784.72,336.98,8799.8,2315.57,537.78,7637.88,256.53,2185.4,3389.65,3721.47,802.42,5677.85,579.27,2957.07,352.08,741.11,1062.79,221.2,368.98,1183.68,279.1,2033.93,1123.48,2900.89,432.15,183.16,363.21
2016-10-26,1615.0,1107.26,455.49,1194.65,945.15,812.85,1071.36,308.33,751.16,771.02,377.42,710.13,554.91,2420.35,1387.4,3736.5,844.91,443.07,1051.93,273.58,451.35,133.94,170.45,794.29,337.06,8859.52,2315.14,540.48,7788.66,262.81,2256.62,3406.99,3836.74,809.79,5753.56,581.0,2959.53,356.68,730.53,1056.64,221.83,375.4,1212.25,282.42,2029.29,1124.14,2904.21,436.98,183.46,373.64
2016-10-27,1615.39,1108.14,471.13,1222.73,945.26,847.03,1070.64,311.93,757.41,757.02,382.09,719.18,550.53,2472.52,1382.6,3710.65,852.82,449.08,1055.21,274.39,456.39,132.54,168.9,798.74,339.63,8988.03,2365.88,544.22,7776.36,268.28,2252.79,3384.07,3852.56,817.3,5849.03,597.88,3019.55,355.85,747.06,1059.72,222.82,383.53,1236.78,287.96,2049.29,1141.02,2996.4,441.1,183.03,377.96
2016-10-28,1617.61,1101.66,468.06,1217.52,939.72,858.42,1063.29,312.12,758.25,742.05,392.83,721.14,558.34,2500.8,1390.28,3722.68,876.11,448.27,1041.67,275.25,458.37,132.3,168.91,797.1,343.89,9031.28,2354.53,546.42,7876.02,274.13,2250.01,3407.12,3901.68,816.64,5928.86,597.9,2998.77,358.38,751.9,1073.63,230.21,378.76,1227.38,281.67,2058.99,1134.99,3024.76,439.32,185.25,385.31
2016-10-31,1629.68,1102.53,475.85,1234.14,947.19,861.1,1059.83,317.11,758.0,747.02,392.01,705.87,547.77,2566.94,1382.3,3684.42,877.93,456.29,1033.91,281.2,450.47,132.52,170.75,805.86,340.25,9110.45,2400.67,556.51,7884.84,270.42,2261.38,3416.84,3875.9,834.45,5916.87,596.92,3007.38,356.51,750.79,1062.98,228.55,377.18,1222.8,278.06,2109.89,1152.67,3072.76,441.3,188.41,384.44
2016-11-01,1628.52,1127.87,480.5,1211.34,952.34,868.58,1071.49,315.05,755.96,744.79,399.52,698.58,541.71,2509.81,1363.42,3589.56,876.47,451.01,1054.03,287.01,447.41,135.32,169.73,799.59,344.9,9038.15,2436.14,563.19,7699.56,265.62,2242.26,3443.23,3921.24,830.01,5926.43,598.75,2944.49,366.99,754.74,1061.38,221.59,383.28,1225.6,272.79,2110.1,1155.66,3087.86,450.97,186.33,399.31
2016-11-02,1677.47,1178.79,497.8,1210.56,958.6,889.59,1100.04,327.25,773.7,757.85,413.23,728.58,555.84,2515.5,1385.85,3598.51,866.27,461.61,1077.34,297.02,457.0,139.56,171.43,807.5,348.45,9202.06,2488.68,577.68,7860.98,266.26,2249.02,3585.18,3958.03,850.15,6001.72,612.05,2995.89,372.1,774.95,1070.9,229.02,390.42,1234.22,276.74,2152.23,1155.69,3094.7,462.3,191.93,410.0
2016-11-03,1678.74,1165.1,504.57,1206.26,967.37,894.07,1117.83,329.67,777.89,754.47,412.7,734.83,561.78,2547.23,1365.64,3591.9,869.28,464.04,1079.34,294.55,462.53,141.19,171.64,808.96,352.74,9211.98,2489.79,583.69,7780.24,267.49,2261.2,3583.8,4061.64,853.05,6004.4,610.7,3054.92,378.93,783.13,1081.87,230.18,395.86,1276.97,275.51,2164.54,1177.75,3078.91,468.98,188.33,413.84
2016-11-04,1685.5,1146.04,501.68,1210.64,980.25,897.57,1118.22,321.87,777.47,730.59,413.28,741.51,577.24,2576.49,1383.91,3540.8,875.93,467.68,1086.7,293.39,475.81,140.64,170.78,805.65,350.72,9214.15,2468.51,579.18,7692.78,280.66,2258.66,3536.62,4099.38,856.14,5920.91,615.64,3015.0,374.81,781.58,1084.0,229.08,396.57,1274.99,274.73,2166.62,1195.74,3079.91,477.74,185.4,421.17
2016-11-07,1698.22,1131.92,501.84,1194.22,989.4,882.45,1114.17,321.3,778.01,737.13,408.57,733.75,569.09,2602.58,1371.87,3540.22,877.89,457.44,1070.81,300.55,466.3,141.04,168.51,798.09,349.51,9238.83,2498.45,577.04,7717.03,280.22,2286.41,3524.17,4025.34,846.56,5815.27,598.67,2996.38,371.72,780.51,1074.53,230.71,390.76,1308.19,281.29,2201.22,1190.03,3074.26,479.35,184.98,420.03
2016-11-08,1677.23,1112.96,493.73,1193.87,977.2,889.15,1092.04,318.52,783.48,732.13,397.07,737.19,559.65,2571.35,1341.32,3577.64,871.92,456.44,1059.61,296.03,463.74,139.78,166.77,786.19,352.49,9301.15,2466.53,569.9,7500.27,282.37,2272.01,3513.32,3867.38,822.65,5770.5,589.81,2991.4,369.37,772.73,1069.87,228.27,384.37,1324.18,272.1,2195.71,1189.61,3000.62,482.36,176.72,408.43
